"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 18 21:45:51 GMT 2024","Fri Oct 18 21:45:51 GMT 2024","5","","","","MewingPad.Tests.UnitTests.BusinessLogic.Services.AudiotrackServiceUnitTest","MewingPad.Tests.UnitTests.BusinessLogic.Services.AudiotrackServiceUnitTest.CreateAudiotrackWithStream_UploadServerFailure_Error","MewingPad.Tests.UnitTests.BusinessLogic.Services.AudiotrackServiceUnitTest.CreateAudiotrackWithStream_UploadServerFailure_Error",""
"passed","Fri Oct 18 21:45:51 GMT 2024","Fri Oct 18 21:45:51 GMT 2024","2","","","","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest.GetPlaylistById_NoPlaylistWitId_Error","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest.GetPlaylistById_NoPlaylistWitId_Error",""
"passed","Fri Oct 18 21:45:50 GMT 2024","Fri Oct 18 21:45:50 GMT 2024","4","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistRepository.GetPlaylistById_ReturnsFound(returnedPlaylistDbo: PlaylistDbModel { Audiotracks = [], Id = 00000000-0000-0000-0000-000000000000, PlaylistsAudiotracks = [], Title = null, User = null, ... }, expectedPlaylist: Playlist { Id = 00000000-0000-0000-0000-000000000000, Title = null, UserId = 00000000-0000-0000-0000-000000000000 })","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistRepository.GetPlaylistById_ReturnsFound(PlaylistDbModel returnedPlaylistDbo, Playlist expectedPlaylist)",""
"passed","Fri Oct 18 21:45:50 GMT 2024","Fri Oct 18 21:45:50 GMT 2024","4","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestAudiotrackRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestAudiotrackRepository.AddAudiotrack_AddUnique_Ok","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestAudiotrackRepository.AddAudiotrack_AddUnique_Ok",""
"passed","Fri Oct 18 21:45:51 GMT 2024","Fri Oct 18 21:45:51 GMT 2024","2","","","","MewingPad.Tests.UnitTests.BusinessLogic.Services.OAuthServiceUnitTest","MewingPad.Tests.UnitTests.BusinessLogic.Services.OAuthServiceUnitTest.SignInUser_UserNotRegistered_Error","MewingPad.Tests.UnitTests.BusinessLogic.Services.OAuthServiceUnitTest.SignInUser_UserNotRegistered_Error",""
"passed","Fri Oct 18 21:45:50 GMT 2024","Fri Oct 18 21:45:50 GMT 2024","5","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistRepository.UpdatePlaylist_UpdateNonexistent_Error","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistRepository.UpdatePlaylist_UpdateNonexistent_Error",""
"passed","Fri Oct 18 21:45:51 GMT 2024","Fri Oct 18 21:45:51 GMT 2024","3","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestTagAudiotrackRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestTagAudiotrackRepository.DeleteByAudiotrack_Ok(initial: [(00000000-0000-0000-0000-000000000001, 00000000-0000-0000-0000-000000000001)], returnedPairs: [TagAudiotrackDbModel { Audiotrack = null, AudiotrackId = 00000000-0000-0000-0000-000000000001, Tag = null, TagId = 00000000-0000-0000-0000-000000000001 }], expectedPairs: [])","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestTagAudiotrackRepository.DeleteByAudiotrack_Ok(List<Tuple<Guid, Guid>> initial, List<TagAudiotrackDbModel> returnedPairs, List<Tuple<Guid, Guid>> expectedPairs)",""
"passed","Fri Oct 18 21:45:50 GMT 2024","Fri Oct 18 21:45:50 GMT 2024","0","","","","MewingPad.Tests.UnitTests.DataAccess.Converters.TestTagConverter","MewingPad.Tests.UnitTests.DataAccess.Converters.TestTagConverter.TestDbToDbModel_Ok","MewingPad.Tests.UnitTests.DataAccess.Converters.TestTagConverter.TestDbToDbModel_Ok",""
"passed","Fri Oct 18 21:45:51 GMT 2024","Fri Oct 18 21:45:51 GMT 2024","1","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestTagAudiotrackRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestTagAudiotrackRepository.AssignTagToAudiotrack_AssignUnique_Ok","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestTagAudiotrackRepository.AssignTagToAudiotrack_AssignUnique_Ok",""
"passed","Fri Oct 18 21:45:50 GMT 2024","Fri Oct 18 21:45:50 GMT 2024","3","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistRepository.DeletePlaylist_DeleteNonexistent_Error","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistRepository.DeletePlaylist_DeleteNonexistent_Error",""
"passed","Fri Oct 18 21:45:50 GMT 2024","Fri Oct 18 21:45:50 GMT 2024","1","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestCommentaryRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestCommentaryRepository.GetCommentaryById_ReturnsFound(returnedCommentaryDbo: CommentaryDbModel { Audiotrack = null, AudiotrackId = 00000000-0000-0000-0000-000000000001, Author = null, AuthorId = 00000000-0000-0000-0000-000000000001, Id = 00000000-0000-0000-0000-000000000001, ... }, expectedCommentary: Commentary { AudiotrackId = 00000000-0000-0000-0000-000000000001, AuthorId = 00000000-0000-0000-0000-000000000001, Id = 00000000-0000-0000-0000-000000000001, Text = ""text"" })","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestCommentaryRepository.GetCommentaryById_ReturnsFound(CommentaryDbModel returnedCommentaryDbo, Commentary expectedCommentary)",""
"passed","Fri Oct 18 21:45:50 GMT 2024","Fri Oct 18 21:45:50 GMT 2024","112","","","","MewingPad.Tests.UnitTests.BusinessLogic.Utils.TestAudioManager","MewingPad.Tests.UnitTests.BusinessLogic.Utils.TestAudioManager.GetFileStreamAsync_StreamRetrieved_ReturnsStream","MewingPad.Tests.UnitTests.BusinessLogic.Utils.TestAudioManager.GetFileStreamAsync_StreamRetrieved_ReturnsStream",""
"passed","Fri Oct 18 21:45:50 GMT 2024","Fri Oct 18 21:45:50 GMT 2024","4","","","","MewingPad.Tests.UnitTests.BusinessLogic.Utils.TestAudioManager","MewingPad.Tests.UnitTests.BusinessLogic.Utils.TestAudioManager.CreateFileFromStreamAsync_ExceptionThrown_ReturnsFalse","MewingPad.Tests.UnitTests.BusinessLogic.Utils.TestAudioManager.CreateFileFromStreamAsync_ExceptionThrown_ReturnsFalse",""
"passed","Fri Oct 18 21:45:50 GMT 2024","Fri Oct 18 21:45:50 GMT 2024","2","","","","MewingPad.Tests.UnitTests.BusinessLogic.Utils.TestAudioManager","MewingPad.Tests.UnitTests.BusinessLogic.Utils.TestAudioManager.CreateFileFromStreamAsync_UploadSuccessful_ReturnsTrue","MewingPad.Tests.UnitTests.BusinessLogic.Utils.TestAudioManager.CreateFileFromStreamAsync_UploadSuccessful_ReturnsTrue",""
"passed","Fri Oct 18 21:45:50 GMT 2024","Fri Oct 18 21:45:50 GMT 2024","10","","","","MewingPad.Tests.UnitTests.BusinessLogic.Services.TagServiceUnitTest","MewingPad.Tests.UnitTests.BusinessLogic.Services.TagServiceUnitTest.AssignTagToAudiotrack_EntityWithIdNotFound_Error(returnedTag: null, returnedAudiotrack: Audiotrack { AuthorId = 00000000-0000-0000-0000-000000000000, Filepath = """", Id = 00000000-0000-0000-0000-000000000000, Title = """" }, expectedExceptionType: typeof(MewingPad.Common.Exceptions.TagNotFoundException))","MewingPad.Tests.UnitTests.BusinessLogic.Services.TagServiceUnitTest.AssignTagToAudiotrack_EntityWithIdNotFound_Error(Tag returnedTag, Audiotrack returnedAudiotrack, Type expectedExceptionType)",""
"passed","Fri Oct 18 21:45:51 GMT 2024","Fri Oct 18 21:45:51 GMT 2024","3","","","","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest.GetUserPlaylistsContainingAudiotrack_ReturnsFound(expectedPlaylists: [Playlist { Id = 00000000-0000-0000-0000-000000000000, Title = null, UserId = 00000000-0000-0000-0000-000000000000 }])","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest.GetUserPlaylistsContainingAudiotrack_ReturnsFound(List<Playlist> expectedPlaylists)",""
"passed","Fri Oct 18 21:45:50 GMT 2024","Fri Oct 18 21:45:50 GMT 2024","1","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestTagRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestTagRepository.GetTagById_ReturnsFound(returnedTagDbo: TagDbModel { Audiotracks = [], Author = null, AuthorId = 00000000-0000-0000-0000-000000000001, Id = 00000000-0000-0000-0000-000000000001, Name = ""name"", ... }, expectedTag: Tag { AuthorId = 00000000-0000-0000-0000-000000000001, Id = 00000000-0000-0000-0000-000000000001, Name = ""name"" })","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestTagRepository.GetTagById_ReturnsFound(TagDbModel returnedTagDbo, Tag expectedTag)",""
"passed","Fri Oct 18 21:45:50 GMT 2024","Fri Oct 18 21:45:50 GMT 2024","24","","","","MewingPad.Tests.UnitTests.DataAccess.Converters.TestScoreConverter","MewingPad.Tests.UnitTests.DataAccess.Converters.TestScoreConverter.TestCoreToDbModelNull_Ok","MewingPad.Tests.UnitTests.DataAccess.Converters.TestScoreConverter.TestCoreToDbModelNull_Ok",""
"passed","Fri Oct 18 21:45:50 GMT 2024","Fri Oct 18 21:45:50 GMT 2024","4","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestTagRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestTagRepository.GetTagById_ReturnsFound(returnedTagDbo: null, expectedTag: null)","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestTagRepository.GetTagById_ReturnsFound(TagDbModel returnedTagDbo, Tag expectedTag)",""
"passed","Fri Oct 18 21:45:51 GMT 2024","Fri Oct 18 21:45:51 GMT 2024","3","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestTagAudiotrackRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestTagAudiotrackRepository.GetAudiotracksWithTags_Found(returnedPairs: [TagAudiotrackDbModel { Audiotrack = null, AudiotrackId = 00000000-0000-0000-0000-000000000001, Tag = null, TagId = 00000000-0000-0000-0000-000000000001 }, TagAudiotrackDbModel { Audiotrack = null, AudiotrackId = 00000000-0000-0000-0000-000000000001, Tag = null, TagId = 00000000-0000-0000-0000-000000000002 }], expectedCount: 1)","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestTagAudiotrackRepository.GetAudiotracksWithTags_Found(List<TagAudiotrackDbModel> returnedPairs, Int32 expectedCount)",""
"passed","Fri Oct 18 21:45:51 GMT 2024","Fri Oct 18 21:45:51 GMT 2024","2","","","","MewingPad.Tests.UnitTests.BusinessLogic.Services.AudiotrackServiceUnitTest","MewingPad.Tests.UnitTests.BusinessLogic.Services.AudiotrackServiceUnitTest.GetAudiotrackById_AudiotrackExists_ReturnsAudiotrack","MewingPad.Tests.UnitTests.BusinessLogic.Services.AudiotrackServiceUnitTest.GetAudiotrackById_AudiotrackExists_ReturnsAudiotrack",""
"passed","Fri Oct 18 21:45:50 GMT 2024","Fri Oct 18 21:45:50 GMT 2024","3","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistRepository.GetUserFavouritesPlaylist_ReturnsFound(usersFavourites: [UserFavouriteDbModel { FavouriteId = 00000000-0000-0000-0000-000000000001, Playlist = null, User = null, UserId = 00000000-0000-0000-0000-000000000001 }], playlists: [PlaylistDbModel { Audiotracks = [...], Id = 00000000-0000-0000-0000-000000000002, PlaylistsAudiotracks = [...], Title = ""Title"", User = null, ... }], expectedPlaylist: null)","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistRepository.GetUserFavouritesPlaylist_ReturnsFound(List<UserFavouriteDbModel> usersFavourites, List<PlaylistDbModel> playlists, Playlist expectedPlaylist)",""
"passed","Fri Oct 18 21:45:50 GMT 2024","Fri Oct 18 21:45:50 GMT 2024","1","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistAudiotrackRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistAudiotrackRepository.RemovePlaylistFromAudiotrack_NoPlaylistNoAudiotrack_Error","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistAudiotrackRepository.RemovePlaylistFromAudiotrack_NoPlaylistNoAudiotrack_Error",""
